20150407T090027,149.5,154,,Auto trade,DBL,CGML,
20150407T090027,149.5,2000,,Auto trade,DBL,CGML,
20150407T090027,149.5,2795,,Auto trade,DBL,CGML,
20150407T090027,149.5,7301,,Auto trade,BCSL,CGML,
20150407T090027,149.5,200,,Auto trade,BCSL,SBN,
20150407T090027,149.5,7,,Auto trade,BCSL,MSI,
20150407T090027,149.5,368,,Auto trade,BCSL,CSB,
20150407T090027,149.5,500,,Auto trade,BCSL,DNM,
20150407T090027,149.5,9000,,Auto trade,BCSL,JEF,
20150407T090027,149.5,16,,Auto trade,BCSL,NON,
20150407T090027,149.5,800,,Auto trade,BCSL,NRD,
20150407T090027,149.5,200,,Auto trade,BCSL,SBN,
20150407T090027,149.5,197,,Auto trade,BCSL,CSB,
20150407T090027,149.5,200,,Auto trade,BCSL,NON,
20150407T090027,149.5,1000,,Auto trade,BCSL,NON,
20150407T090027,149.5,2000,,Auto trade,BCSL,PAS,
20150407T090027,149.5,5946,,Auto trade,BCSL,INT,
20150407T090027,149.5,800,,Auto trade,BCSL,NON,
20150407T090027,149.5,1000,,Auto trade,BCSL,DNM,
20150407T090027,149.5,360,,Auto trade,BCSL,CSB,
20150407T090027,149.5,2669,,Auto trade,BCSL,INT,
20150407T090027,149.5,5000,,Auto trade,BCSL,PAS,
20150407T090027,149.5,64,,Auto trade,BCSL,ESO,
20150407T090027,149.5,7,,Auto trade,BCSL,MSI,
20150407T090027,149.5,200,,Auto trade,BCSL,NON,
20150407T090027,149.5,100,,Auto trade,BCSL,SBN,
20150407T090027,149.5,2000,,Auto trade,BCSL,SBN,
20150407T090027,149.5,500,,Auto trade,BCSL,DNM,
20150407T090027,149.5,1990,,Auto trade,BCSL,NRD,
20150407T090027,149.5,1000,,Auto trade,BCSL,NON,
20150407T090027,149.5,80,,Auto trade,BCSL,AVA,
20150407T090027,149.5,360,,Auto trade,BCSL,CSB,
20150407T090027,149.5,8462,,Auto trade,BCSL,CGML,
20150407T090027,149.5,1000,,Auto trade,BCSL,MSI,
20150407T090027,149.5,1000,,Auto trade,BCSL,NON,
20150407T090027,149.5,501,,Auto trade,BCSL,DNM,
20150407T090027,149.5,20416,,Auto trade,BCSL,SIS,
20150407T090027,149.5,472,,Auto trade,BCSL,DNM,
20150407T090027,149.5,27,,Auto trade,MLI,DNM,
20150407T090027,149.5,360,,Auto trade,MLI,CSB,
20150407T090027,149.5,100,,Auto trade,MLI,AVA,
20150407T090027,149.5,1866,,Auto trade,MLI,INT,
20150407T090027,149.5,406,,Auto trade,MLI,INT,
20150407T090027,149.5,1196,,Auto trade,MSI,INT,
20150407T090027,149.5,90,,Auto trade,MSI,INT,
20150407T090027,149.5,83,,Auto trade,JPM,INT,
20150407T090027,149.5,3859,,Auto trade,JPM,INT,
20150407T090027,149.5,250,,Auto trade,JPM,CSB,
20150407T090027,149.5,2596,,Auto trade,JPM,INT,
20150407T090027,149.5,4904,,Auto trade,JPM,INT,
20150407T090027,149.5,360,,Auto trade,JPM,CSB,
20150407T090027,149.5,501,,Auto trade,JPM,DNM,
20150407T090027,149.5,499,,Auto trade,JPM,DNM,
20150407T090027,149.5,501,,Auto trade,JPM,DNM,
20150407T090027,149.5,499,,Auto trade,JPM,DNM,
20150407T090027,149.5,33,,Auto trade,JPM,INT,
20150407T090027,149.5,824,,Auto trade,JPM,NTF,
20150407T090027,149.5,176,,Auto trade,JPM,NTF,
20150407T090027,149.5,1000,,Auto trade,JPM,DNM,
20150407T090027,149.5,500,,Auto trade,JPM,NON,
20150407T090027,149.5,360,,Auto trade,JPM,CSB,
20150407T090027,149.5,1100,,Auto trade,JPM,NTF,
20150407T090027,149.5,501,,Auto trade,JPM,DNM,
20150407T090027,149.5,499,,Auto trade,JPM,DNM,
20150407T090027,149.5,1230,,Auto trade,JPM,JPM,
20150407T090027,149.5,1353,,Auto trade,JPM,JPM,
20150407T090027,149.5,100,,Auto trade,JPM,SBN,
20150407T090027,149.5,850,,Auto trade,JPM,NON,
20150407T090027,149.5,62,,Auto trade,JPM,AVA,
20150407T090027,149.5,400,,Auto trade,JPM,AVA,
20150407T090027,149.5,550,,Auto trade,JPM,SBN,
20150407T090027,149.5,700,,Auto trade,JPM,CSB,
20150407T090027,149.5,300,,Auto trade,JPM,NON,
20150407T090027,149.5,600,,Auto trade,JPM,DNM,
20150407T090027,149.5,5000,,Auto trade,JPM,NTF,
20150407T090027,149.5,1000,,Auto trade,JPM,DNM,
20150407T090027,149.5,190,,Auto trade,JPM,DNM,
20150407T090027,149.5,250,,Auto trade,JPM,SB1M,
20150407T090027,149.5,8400,,Auto trade,JPM,SB1M,
20150407T090027,149.5,500,,Auto trade,JPM,DNM,
20150407T090027,149.5,1000,,Auto trade,JPM,NON,
20150407T090027,149.5,1000,,Auto trade,JPM,NON,
20150407T090027,149.5,10000,,Auto trade,JPM,SBN,
20150407T090027,149.5,501,,Auto trade,JPM,DNM,
20150407T090027,149.5,499,,Auto trade,JPM,DNM,
20150407T090027,149.5,7,,Auto trade,JPM,MSI,
20150407T090027,149.5,100,,Auto trade,JPM,DNM,
20150407T090027,149.5,400,,Auto trade,JPM,MSI,
20150407T090027,149.5,2000,,Auto trade,JPM,SB1M,
20150407T090027,149.5,1000,,Auto trade,JPM,INT,
20150407T090027,149.5,3000,,Auto trade,JPM,MLI,
20150407T090027,149.5,5000,,Auto trade,JPM,INT,
20150407T090027,149.5,1000,,Auto trade,JPM,DNM,
20150407T090027,149.5,501,,Auto trade,JPM,DNM,
20150407T090027,149.5,499,,Auto trade,JPM,DNM,
20150407T090027,149.5,14301,,Auto trade,JPM,INT,
20150407T090027,149.5,1694,,Auto trade,MLI,INT,
20150407T090027,149.5,461,,Auto trade,JPM,INT,
20150407T090027,149.5,10000,,Auto trade,JPM,SWN,
20150407T090027,149.5,1000,,Auto trade,JPM,NON,
20150407T090027,149.5,200,,Auto trade,JPM,NON,
20150407T090027,149.5,186,,Auto trade,JPM,DDB,
20150407T090027,149.5,242,,Auto trade,MLI,DDB,
20150407T090027,149.5,141,,Auto trade,MSI,DDB,
20150407T090027,149.5,1431,,Auto trade,MSI,DDB,
20150407T090027,149.5,2569,,Auto trade,MSI,NTF,
20150407T090027,149.5,2359,,Auto trade,CGML,NTF,
20150407T090027,149.5,900,,Auto trade,CGML,NTF,
20150407T090027,149.5,21799,,Auto trade,CGML,NTF,
20150407T090027,149.5,300,,Auto trade,CGML,NON,
20150407T090027,149.5,114,,Auto trade,CGML,NON,
20150407T090027,149.5,580,,Auto trade,CGML,UBS,
20150407T090027,149.5,100,,Auto trade,CGML,SBN,
20150407T090027,149.5,920,,Auto trade,CGML,UBS,
20150407T090027,149.5,419,,Auto trade,CGML,NON,
20150407T090027,149.5,281,,Auto trade,CGML,NON,
20150407T090027,149.5,873,,Auto trade,CGML,MSI,
20150407T090027,149.5,127,,Auto trade,CGML,MSI,
20150407T090027,149.5,1000,,Auto trade,CGML,NON,
20150407T090027,149.5,350,,Auto trade,CGML,INT,
20150407T090027,149.5,1780,,Auto trade,CGML,SBN,
20150407T090027,149.5,100,,Auto trade,CGML,DBL,
20150407T090027,149.5,1000,,Auto trade,CGML,SWN,
20150407T090027,149.5,2000,,Auto trade,CGML,SWN,
20150407T090027,149.5,3043,,Auto trade,CGML,MLI,
20150407T090027,149.5,712,,Auto trade,CGML,MLI,
20150407T090027,149.5,2100,,Auto trade,UBS,MLI,
20150407T090027,149.5,281,,Auto trade,UBS,MLI,
20150407T090027,149.5,25,,Auto trade,UBS,MLI,
20150407T090027,149.5,1066,,Auto trade,UBS,MLI,
20150407T090027,149.5,300,,Auto trade,UBS,MLI,
20150407T090027,149.5,1250,,Auto trade,UBS,MLI,
20150407T090027,149.5,2265,,Auto trade,UBS,MLI,
20150407T090027,149.5,116,,Auto trade,UBS,MLI,
20150407T090027,149.5,1500,,Auto trade,UBS,MLI,
20150407T090027,149.5,2342,,Auto trade,UBS,MLI,
20150407T090027,149.5,1000,,Auto trade,UBS,NTF,
20150407T090027,149.5,447,,Auto trade,UBS,INT,
20150407T090027,149.5,1000,,Auto trade,UBS,NON,
20150407T090027,149.5,5000,,Auto trade,UBS,PAS,
20150407T090027,149.5,5000,,Auto trade,UBS,INT,
20150407T090027,149.5,1211,,Auto trade,UBS,NON,
20150407T090027,149.5,289,,Auto trade,UBS,NON,
20150407T090027,149.5,1125,,Auto trade,UBS,MSI,
20150407T090027,149.5,501,,Auto trade,UBS,DNM,
20150407T090027,149.5,1000,,Auto trade,UBS,NON,
20150407T090027,149.5,1000,,Auto trade,UBS,NON,
20150407T090027,149.5,499,,Auto trade,UBS,DNM,
20150407T090027,149.5,1586,,Auto trade,UBS,ESO,
20150407T090027,149.5,320,,Auto trade,UBS,ESO,
20150407T090027,149.5,207,,Auto trade,UBS,ESO,
20150407T090027,149.5,2887,,Auto trade,UBS,ESO,
20150407T090027,149.5,5000,,Auto trade,UBS,NON,
20150407T090027,149.5,5000,,Auto trade,UBS,PAS,
20150407T090027,149.5,2500,,Auto trade,UBS,PAS,
20150407T090027,149.5,1901,,Auto trade,UBS,MLI,
20150407T090027,149.5,2500,,Auto trade,UBS,PAS,
20150407T090027,149.5,3000,,Auto trade,UBS,NON,
20150407T090027,149.5,182,,Auto trade,UBS,PAS,
20150407T090027,149.5,818,,Auto trade,UBS,PAS,
20150407T090027,149.5,42,,Auto trade,UBS,DNM,
20150407T090027,149.5,1958,,Auto trade,UBS,DNM,
20150407T090027,149.5,2967,,Auto trade,UBS,INT,
20150407T090027,149.5,1211,,Auto trade,UBS,INT,
20150407T090027,149.5,1235,,Auto trade,UBS,INT,
20150407T090027,149.5,265,,Auto trade,UBS,INT,
20150407T090027,149.5,700,,Auto trade,UBS,INT,
20150407T090027,149.5,143,,Auto trade,UBS,INT,
20150407T090027,149.5,1398,,Auto trade,UBS,INT,
20150407T090027,149.5,558,,Auto trade,ESO,INT,
20150407T090027,149.5,9530,,Auto trade,ESO,INT,
20150407T090027,149.5,25,,Auto trade,DDB,INT,
20150407T090027,149.5,361,,Auto trade,DDB,INT,
20150407T090027,149.5,105,,Auto trade,MSI,INT,
20150407T090027,149.5,25,,Auto trade,SWN,INT,
20150407T090027,149.5,180,,Auto trade,MSI,INT,
20150407T090027,149.5,1000,,Auto trade,SWN,INT,
20150407T090027,149.5,302,,Auto trade,CSB,INT,
20150407T090027,149.5,76,,Auto trade,ESO,INT,
20150407T090027,149.5,348,,Auto trade,MSI,INT,
20150407T090027,149.5,3497,,Auto trade,FLW,INT,
20150407T090027,149.5,1000,,Auto trade,FLW,NON,
20150407T090027,149.5,1000,,Auto trade,FLW,PAS,
20150407T090027,149.5,2500,,Auto trade,FLW,PAS,
20150407T090027,149.5,150,,Auto trade,FLW,PAS,
20150407T090027,149.5,500,,Auto trade,FLW,NON,
20150407T090027,149.5,5980,,Auto trade,FLW,INT,
20150407T090027,149.5,1373,,Auto trade,FLW,NON,
20150407T090027,149.5,13011,,Auto trade,FLW,INT,
20150407T090027,149.5,2989,,Auto trade,FLW,NON,
20150407T090027,149.5,596,,Auto trade,HBC,INT,
20150407T090027,149.5,138,,Auto trade,HBC,NON,
20150407T090027,149.5,200,,Auto trade,HBC,NON,
20150407T090027,149.5,49,,Auto trade,HBC,NTF,
20150407T090027,149.5,400,,Auto trade,HBC,NOE,
20150407T090027,149.5,1477,,Auto trade,HBC,DNM,
20150407T090027,149.5,670,,Auto trade,HBC,DNM,
20150407T090027,149.5,2470,,Auto trade,HBC,DNM,
20150407T090027,149.5,1000,,Auto trade,HBC,DNM,
20150407T090027,149.5,408,,Auto trade,HBC,DNM,
20150407T090027,149.5,572,,Auto trade,HBC,DNM,
20150407T090027,149.5,1020,,Auto trade,HBC,MLI,
20150407T090027,149.5,2000,,Auto trade,HBC,MLI,
20150407T090027,149.5,2011,,Auto trade,DNM,MLI,
20150407T090027,149.5,75,,Auto trade,DDB,MLI,
20150407T090027,149.5,60,,Auto trade,INT,INT,
20150407T090027,149.5,413,,Auto trade,MSI,MLI,B
20150407T090027,149.1,907,,Auto trade,MSI,MLI,B
20150407T090027,149.1,199,,Auto trade,MSI,INT,B
20150407T090027,149.2,524,,Auto trade,MSI,MLI,B
20150407T090027,148.4,105,,Auto trade,JPM,NON,S
20150407T090027,148.4,51,,Auto trade,JPM,AVA,S
20150407T090027,149.4,234,,Auto trade,MSI,BCSL,B
20150407T090034,149.,784,,Auto trade,CSB,MLI,B
20150407T090034,149.,9186,,Auto trade,JPM,MLI,B
20150407T090034,148.8,1079,,Auto trade,JPM,MSI,S
20150407T090034,148.8,987,,Auto trade,JPM,MSI,S
20150407T090034,148.8,550,,Auto trade,DBL,MSI,S
20150407T090034,148.8,706,,Auto trade,HBC,MSI,S
20150407T090034,149.,30,,Auto trade,HBC,MLI,B
20150407T090034,149.,169,,Auto trade,HBC,MSI,S
20150407T090038,149.3,444,,Auto trade,MSI,JEF,B
20150407T090038,149.3,3,,Auto trade,JPM,JEF,B
20150407T090038,149.3,161,,Auto trade,HBC,MSI,S
20150407T090040,149.4,397,,Auto trade,JPM,JEF,B
20150407T090040,149.4,501,,Auto trade,JPM,DNM,B
20150407T090040,149.4,499,,Auto trade,JPM,DNM,B
20150407T090040,149.5,4481,,Auto trade,JPM,MLI,B
20150407T090040,149.5,4940,,Auto trade,JPM,INT,B
20150407T090040,149.5,5000,,Auto trade,JPM,SWN,B
20150407T090040,149.5,1000,,Auto trade,JPM,PAS,B
20150407T090040,149.5,199,,Auto trade,JPM,INT,B
20150407T090040,149.1,2519,,Auto trade,JPM,ASC,S
20150407T090040,149.2,258,,Auto trade,SGP,DNM,B
20150407T090040,149.2,721,,Auto trade,GSI,DNM,B
20150407T090040,149.2,258,,Auto trade,GSI,DNM,
20150407T090040,149.1,301,,Auto trade,JPM,DNM,S
20150407T090040,149.1,330,,Auto trade,MLI,DNM,B
20150407T090040,149.1,649,,Auto trade,MLI,DNM,B
20150407T090040,149.1,330,,Auto trade,MLI,DNM,
20150407T090040,149.1,979,,Auto trade,MLI,DNM,B
20150407T090040,149.1,212,,Auto trade,MLI,DNM,B
20150407T090040,149.1,767,,Auto trade,MLI,DNM,B
20150407T090040,149.1,979,,Auto trade,SGP,DNM,B
20150407T090040,149.,500,,Auto trade,NON,ASC,S
20150407T090040,149.,49,,Auto trade,JPM,ASC,S
20150407T090040,149.,2130,,Auto trade,JPM,DNM,S
20150407T090040,149.,1877,,Auto trade,BCSL,DNM,S
20150407T090040,149.1,330,,Auto trade,MLI,DNM,B
20150407T090040,149.1,330,,Auto trade,CSB,DNM,B
20150407T090040,149.1,330,,Auto trade,MLI,DNM,B
20150407T090040,149.1,330,,Auto trade,MLI,DNM,B
20150407T090040,149.1,330,,Auto trade,CSB,DNM,B
20150407T090040,149.1,330,,Auto trade,MLI,DNM,B
20150407T090040,149.1,330,,Auto trade,MLI,DNM,B
20150407T090040,149.1,330,,Auto trade,MLI,DNM,B
20150407T090040,149.1,330,,Auto trade,MLI,DNM,B
20150407T090040,149.,500,,Auto trade,NON,ASC,S
20150407T090040,149.,188,,Auto trade,BCSL,ASC,S
20150407T090041,149.,333,,Auto trade,NON,DNM,S
20150407T090041,149.,167,,Auto trade,NON,ASC,S
20150407T090041,149.,673,,Auto trade,BCSL,ASC,S
20150407T090041,149.6,2500,,Auto trade,JPM,NON,B
20150407T090041,149.6,3000,,Auto trade,JPM,NTF,B
20150407T090041,149.6,501,,Auto trade,JPM,DNM,B
20150407T090041,149.6,462,,Auto trade,JPM,ASC,B
20150407T090041,149.1,5048,,Auto trade,JPM,MLI,S
20150407T090041,149.1,498,,Auto trade,MSI,MLI,S
20150407T090041,149.,500,,Auto trade,NON,MLI,S
20150407T090041,149.,2700,,Auto trade,BCSL,MLI,S
20150407T090041,149.,498,,Auto trade,MSI,MLI,S
20150407T090041,149.,756,,Auto trade,NON,MLI,S
20150407T090041,149.1,1966,,Auto trade,JPM,ASC,S
20150407T090042,149.1,154,,Auto trade,JPM,ASC,S
20150407T090042,149.1,406,,Auto trade,BCSL,ASC,S
20150407T090042,149.6,2500,,Auto trade,JPM,NON,B
20150407T090042,149.6,499,,Auto trade,JPM,DNM,B
20150407T090042,149.6,487,,Auto trade,JPM,ASC,B
20150407T090047,149.6,501,,Auto trade,JPM,DNM,B
20150407T090047,149.6,304,,Auto trade,JPM,ASC,B
20150407T090047,149.6,171,,Auto trade,JPM,ASC,B
20150407T090047,149.6,5000,,Auto trade,JPM,PAS,B
20150407T090047,149.6,499,,Auto trade,JPM,DNM,B
20150407T090047,149.7,1,,Auto trade,CGML,DNM,B
20150407T090048,149.7,15,,Auto trade,JPM,DNM,B
20150407T090048,149.7,20249,,Auto trade,JPM,DNM,B
20150407T090048,149.3,126,,Auto trade,BCSL,ASC,S
20150407T090050,149.5,500,,Auto trade,NON,MLI,B
20150407T090051,149.3,2700,,Auto trade,BCSL,MLI,S
20150407T090051,149.3,1300,,Auto trade,DBL,MLI,S
20150407T090051,149.3,1577,,Auto trade,DBL,MLI,S
20150407T090051,149.3,3145,,Auto trade,DBL,MLI,S
20150407T090053,149.3,1836,,Auto trade,BCSL,DNM,S
20150407T090053,149.3,232,,Auto trade,BCSL,DNM,S
20150407T090053,149.5,3402,,Auto trade,JPM,MLI,B
20150407T090053,149.3,1000,,Auto trade,PAS,NRD,S
20150407T090053,149.3,2700,,Auto trade,BCSL,NRD,S
20150407T090053,149.3,2700,,Auto trade,BCSL,NRD,B
20150407T090053,149.3,2700,,Auto trade,BCSL,NRD,B
20150407T090053,149.3,145,,Auto trade,MSI,NRD,B
20150407T090053,149.3,2700,,Auto trade,BCSL,NRD,B
20150407T090053,149.3,2700,,Auto trade,BCSL,NRD,B
20150407T090053,149.3,2300,,Auto trade,BCSL,NRD,B
20150407T090057,149.3,1200,,Auto trade,BCSL,NTF,S
20150407T090057,149.4,2948,,Auto trade,JPM,DNM,B
20150407T090058,149.3,2700,,Auto trade,BCSL,NRD,B
20150407T090058,149.3,2700,,Auto trade,BCSL,NRD,B
20150407T090058,149.3,2418,,Auto trade,BCSL,NRD,B
